name,rating
Tormore 1988 Wemyss,"
      B      "
Tormore 1990 Signatory,"
      C+      "
Tormore 1992 D&M Connoisseur's Club,"
      C      "
Tormore 1995 Signatory Vintage,"
      C      "
Tormore 1996 Gordon & MacPhail,"
      B      "
Trader Joe's 10 yo Highland Single Malt Scotch,"
      C      "
Trader Joe's 18 yo Speyside Single Malt Scotch,"
      C+      "
Trader Joe's Bourbon,"
      C+      "
Trader Joe's Single Malt Irish Whiskey,"
      B      "
Trader Joe's Single Malt Irish Whiskey 8yr,"
      D+      "
Trestarig Futures,"
      C+      "
Tsuru 17,"
      B      "
Tullamore Dew 12,"
      B      "
Tullibardine 1962 ,"
      B      "
Tullibardine 1973 Signatory,"
      B+      "
Tullibardine 1976 Single Cask #3157,"
      B+      "
Tullibardine 1988,"
      C      "
Tullibardine 1993,"
      B-      "
Tullibardine 1998 Sherry Wood Finish,"
      B      "
Tullibardine 26 Year Old That Boutique-y Whisky Company,"
      B-      "
Twisted Spoke 16,"
      A-      "
Tyrconnell 10 Sherry Cask ,"
      B      "
Undisclosed Islay 2nd release,"
      B-      "
Undisclosed Islay 7 yo Single Cask Nation,"
      B-      "
Union Horse Reserve Straight Bourbon Whiskey,"
      B-      "
Usquaebach 15 Pure Malt,"
      B-      "
Usquaebach Reserve,"
      C-      "
Usquaebach Reserve (Old TSF Bottling),"
      D+      "
Usquaebach Stone Flagon,"
      C      "
Usuikyou 1983,"
      D      "
Van Winkle Family Reserve Rye,"
      B+      "
Van Winkle Special Reserve 12 Lot B,"
      C+      "
Van Winkle Special Reserve Lot B (Van Blankle),"
      A-      "
Very Old Barton 6 yo BIB,"
      B      "
Very Old Fitzgerald (1952),"
      C+      "
Very Old Fitzgerald 1948,"
      B      "
Very Old Fitzgerald 1951 8yr,"
      B+      "
Very Old Fitzgerald 8 yo 1958,"
      B+      "
Very Old St. Nick 20,"
      B      "
Very Old St. Nick16 Rare Perfection Rye,"
      B+      "
Very Olde St. Nick 19 yo Bourbon,"
      B      "
Very Olde St. Nick 22 yo Bourbon ,"
      B      "
Very Olde St. Nick 23 yo Bourbon,"
      B      "
Very Olde St. Nick 24 yo Bourbon,"
      B      "
Very Olde St. Nick 8 yo Bourbon ,"
      B-      "
Very Olde St. Nick Cask Lot No. 15 Bourbon ,"
      B      "
Very Rare Old Heaven Hill 8/86,"
      B      "
Very Special Old Fitzgerald 12,"
      C+      "
Very Special Old Fitzgerald 12 (BHC - Stitzel Weller),"
      B-      "
Very Very Old Fitzgerald (Early 1980s),"
      B+      "
Very Very Old Fitzgerald 12 yo (Mid 1980s),"
      B      "
Very Very Old Fitzgerald 12 yo 1952,"
      A      "
Very Very Old Fitzgerald 12 yo 1956,"
      A-      "
Very Very Old Fitzgerald 15 yo 1957,"
      B+      "
Very Very Old Fitzgerald 18 yo 1951,"
      B+      "
Very Xtra Old Fitzgerald 10 yo 1957,"
      B+      "
Vintage Bourbon 17,"
      B      "
Vintage Bourbon 23,"
      B      "
Vintage Mull 7,"
      C+      "
Vintage Rye 21,"
      B+      "
Vintage Rye 23,"
      B      "
Virgin Bourbon 7yo 101,"
      B-      "
Virginia Gentleman,"
      C+      "
Virginia Gentleman 90,"
      C      "
Virginia Lightning Corn Whiskey,"
      D      "
W.L. Weller 12,"
      B      "
W.L. Weller Centennial,"
      B      "
W.L. Weller Special Reserve,"
      C+      "
W.L. Weller Special Reserve 1945,"
      A-      "
W.L. Weller's Cabin Still (circa 1960),"
      D-      "
Waitui Manuka,"
      B      "
Walker's DeLuxe,"
      C      "
Walking Stick Single Barrel,"
      C      "
Wasmund's,"
      C+      "
Wasmund's Rye Spirit,"
      B-      "
Wemyss Peat Chimney 8,"
      B-      "
Westland 2012 Single Cask Nation,"
      B      "
Westland 2nd Release SCN,"
      C+      "
Westland Cask 300,"
      C+      "
Westland Garryana,"
      B+      "
Westland Peated 3rd Release,"
      C+      "
Westland Sherry Wood,"
      C      "
Westland Whisky Jewbilee,"
      C+      "
Westland Winter 2016,"
      B-      "
"WhistlePig ""Old World"" Rye Whiskey","
      C+      "
WhistlePig 10 yo Rye,"
      B+      "
WhistlePig Boss Hog,"
      B      "
WhistlePig Farmstock Rye,"
      C-      "
WhistlePig Triple One Straight Rye Whiskey,"
      B-      "
White Bison,"
      C+      "
White Horse 12,"
      B      "
White Horse Blended 1970's 86 Proof,"
      B-      "
White Oak Akashi,"
      C+      "
White Oak Akashi Single Malt,"
      B      "
Wild Turkey 101,"
      C+      "
Wild Turkey 101 Rye,"
      B      "
Wild Turkey 12 (early 2000s),"
      B-      "
Wild Turkey 12 (Gold Foil),"
      B+      "
Wild Turkey 86.8 Proof,"
      B-      "
Wild Turkey American Spirit,"
      B      "
Wild Turkey Diamond Anniversary,"
      B      "
Wild Turkey Forgiven,"
      C-      "
Wild Turkey Kentucky Spirit,"
      B-      "
Wild Turkey Kentucky Spirit (Pewter Cap),"
      B      "
Wild Turkey Master's Keep,"
      C      "
Wild Turkey Master's Keep Decades ,"
      B+      "
Wild Turkey Rare Breed,"
      B-      "
Wild Turkey Russell's Reserve 10 year 101,"
      B+      "
Wild Turkey Rye 81,"
      C      "
Wildcat White WhiskyXXX,"
      F      "
Willet 5 yo Barrel 8585 (K&L Wines),"
      B+      "
Willet 6 Year Barrel 1552,"
      B-      "
Willett 11 yo Barrel 8220,"
      B-      "
Willett 12 yo Barrel 8062 (Grand Krewe),"
      B+      "
Willett 13 yo Barrel 3665 (The Party Source),"
      B+      "
Willett 13 yo Barrel 3696 (The Party Source),"
      B      "
Willett 14 yo Barrel 3679,"
      B      "
Willett 15 yo Barrel 8 (Bourbon DC),"
      A      "
Willett 16 yo Barrel 18,"
      A-      "
Willett 16 yo Barrel 3705 (Gonano),"
      A      "
Willett 16yo Barrel 31,"
      B+      "
Willett 17 Barrel 1550 (Pacific Edge),"
      B+      "
Willett 17 yo  Barrel 1605 (Dug'z & Willy'z),"
      B+      "
Willett 17 yo Barrel 11,"
      B      "
Willett 17 yo Barrel 58 (Mike's WhiskeyHandel),"
      B+      "
Willett 17 yo Barrel L10-443 (Reid & Emerald),"
      B+      "
Willett 17 yo Barrel L10-577 (Reid & Emerald),"
      A-      "
Willett 17 yo Barrel L10-7389 (Reid & Emerald),"
      A-      "
Willett 17yo Shoppers Vineyard,"
      B+      "
Willett 18 Cask C49 (1789b),"
      A      "
Willett 18 yo Barrel 12A (Paws & Claws),"
      B+      "
Willett 18 yo Barrel 8550 (Dug'z & Willy'z),"
      B+      "
Willett 18 yo Barrel 8551 (Dug'z & Willy'z)  ,"
      B-      "
Willett 18 yo Barrel B44 (D&M),"
      B-      "
Willett 20 yo Barrel 0328,"
      B      "
Willett 20 yo Barrel 1904,"
      B+      "
Willett 21 yo Barrel 3705,"
      B+      "
Willett 21 yo Barrel 3713 (Liquor Barn),"
      B+      "
Willett 3 yo Barrel 1370 (The Party Source),"
      B      "
Willett 4yo Barrel 793 (Ledgers Liquors),"
      B-      "
Willett 4yo Rye Barrel 116,"
      B      "
Willett 6 yo Barrel 3696 (The Party Source),"
      B+      "
Willett 6 yo Barrel 797 (Reid & Emerald),"
      C+      "
Willett 7 yo Barrel 767 (Reid & Emerald),"
      B+      "
Willett 8 yo Barrel 374 (The Party Source),"
      B      "
Willett 8 yo Barrel 375 (The Party Source),"
      B      "
Willett 8 yo Barrel 790 (1789b),"
      B+      "
Willett 8yo Barrel 6472 (1789b),"
      B+      "
Willett 9 yo Barrel #594,"
      B+      "
Willett 9 yo Barrel 1422 (1789b),"
      B+      "
Willett Barrell 3219,"
      D+      "
Willett Family Estate 25yr Barrel #2876  ,"
      A-      "
Willett Pot Still Reserve Bourbon,"
      B-      "
Willett Rye 1984 Barrel 618 (Doug Philips Green Ink),"
      A-      "
Willett Rye 2 yo (Willett Distillery),"
      B-      "
Willett Rye 3 yo Barrel 6,"
      B      "
Willett Rye 4 yo Barrel 1105,"
      B      "
Willett Rye Barrel 11 (Iron Fist),"
      A      "
Willett Single Barrel Estate Reserve,"
      B-      "
Willett XCF 1.0,"
      B      "
William Heavenhill 4th Release,"
      B+      "
William Larue Weller (2005),"
      B+      "
William Larue Weller (2006),"
      A      "
William Larue Weller (2007),"
      A-      "
William Larue Weller (2008),"
      B+      "
William Larue Weller (2009),"
      A-      "
William Larue Weller (2010),"
      A-      "
William Larue Weller (2011),"
      B+      "
William Larue Weller (2012),"
      B+      "
William Larue Weller (2013),"
      A-      "
William Larue Weller (2014),"
      B+      "
William Larue Weller (2015),"
      A-      "
Wiser's 18,"
      B      "
Wiser's Legacy,"
      B      "
Wiser's Red Letter (2013),"
      A-      "
Woodford Reserve 1838 Sweet Mash,"
      C-      "
Woodford Reserve Aged Cask Rye,"
      C      "
Woodford Reserve Distiller's Select,"
      C+      "
Woodford Reserve Double Oaked,"
      C+      "
Woodford Reserve Four Grain,"
      B+      "
Woodford Reserve Four Wood,"
      B      "
Woodford Reserve Maple Wood Finish,"
      C+      "
Woodford Reserve New Cask Rye,"
      C+      "
Woodford Reserve Seasoned Oak Finish,"
      B-      "
Woodford Reserve Sonoma-Cutrer Finish,"
      D+      "
Woodford Reserve Straight Malt Whiskey,"
      C      "
Woodford Reserve Straight Rye,"
      B-      "
Wyoming Whiskey Small Batch Bourbon,"
      C-      "
Yamazaki 12,"
      B      "
Yamazaki 18,"
      B+      "
Yamazaki 1984  ,"
      B+      "
"Yamazaki 1990, The Cask of","
      A-      "
"Yamazaki 1993, The Cask of","
      B+      "
Yamazaki Limited Edition 2015,"
      B+      "
Yamazaki Sherry Cask (2010),"
      B+      "
Yamazaki Sherry Cask 2016,"
      A-      "
Yellow Spot,"
      B      "
Yellowstone (1979),"
      C+      "
Yoichi 1989 Whisky Live 2010,"
      B+      "
Young Bladnoch (K&L),"
      B-      "
ZDFbeg,"
      B      "
